host,serial,model,dataset_name,keep_rate,keep_rate_single,reduction_loc,ifa_head,clc,num_clr,ifa_dws_conv_groups,lasso_loss_weight,seed,lr,epochs,input_size,batch_size,num_images_train,num_images_val,test_acc,val_test_loss,train_acc1,train_loss,time_total,max_memory,flops,no_params,throughput
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0,1,5e-05,45,224,32,4794,1200,71.66666885375976,1.0915576171875,100.0,0.04311246839945748,6.8,5.3828,17.5821,99.0092,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0,1,0.0001,45,224,32,4794,1200,36.33333427429199,2.604453125,99.43372483221476,0.2462616590845505,6.71,5.3828,17.5821,99.0092,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],False,False,0,2.0,0.0,1,1e-05,45,224,32,5267,1400,84.14285910470146,0.6023913065592448,99.5236280487805,0.01760675758123398,16.04,5.041,17.5689,85.8763,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0,1,5e-05,45,224,32,4794,1200,75.1666682434082,1.0490625,99.91610738255034,0.2441143893555507,6.2,5.1953,17.5734,90.4076,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0001,1,1e-05,45,224,32,4794,1200,59.08333473205566,1.8246484375,94.73573825503355,1.5560491701100496,6.15,5.5488,18.021,95.2138,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0001,1,5e-06,45,224,32,4794,1200,57.333335418701175,2.1961328125,86.51426174496645,2.0710522992498923,6.19,5.5488,18.021,95.2138,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,cub,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0,1,0.0005,45,224,32,4794,1200,1.5833334159851074,5.1221875,3.712248322147651,4.861682046979865,6.12,5.1328,17.7195,89.039,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0,1,5e-05,45,224,32,4794,1200,80.25000244140625,0.936669921875,100.0,0.0007125679028514248,5.92,5.0254,17.569,85.9532,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0,1,0.0001,45,224,32,4794,1200,76.66666915893555,1.07167236328125,100.0,0.0003695729994933877,5.9,5.0254,17.569,85.9532,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0,1,0.0005,45,224,32,4794,1200,8.166666984558105,6.40078125,99.66442953020136,0.05597158556416531,5.91,5.0254,17.569,85.9532,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,cub,[],,[],True,False,0,2.0,0.0,1,5e-06,45,224,32,4794,1200,84.50000213623046,0.6816796875,100.0,0.004076970503634254,6.02,5.0,17.569,86.8866,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,cub,[],,[],True,False,0,2.0,0.0,1,1e-05,45,224,32,4794,1200,84.83333618164062,0.6644677734375,100.0,0.003449333494141598,6.02,5.0,17.569,86.8866,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,cub,[],,[],True,False,0,2.0,0.0,1,5e-05,45,224,32,4794,1200,81.33333618164062,0.7789501953125,100.0,0.001962184380964945,6.03,5.0332,17.569,86.8866,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,cub,[],,[],True,False,0,2.0,0.0,1,0.0001,45,224,32,4794,1200,80.33333618164062,0.913310546875,100.0,0.0008477516372331836,6.03,5.0,17.569,86.8866,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,cub,[],,[],True,False,0,2.0,0.0,1,0.0005,45,224,32,4794,1200,22.750000686645507,3.922890625,99.95805369127515,0.055221966774071624,5.98,5.0,17.569,86.8866,
