host,serial,model,dataset_name,keep_rate,keep_rate_single,reduction_loc,ifa_head,clc,num_clr,ifa_dws_conv_groups,lasso_loss_weight,seed,lr,epochs,input_size,batch_size,num_images_train,num_images_val,test_acc,val_test_loss,train_acc1,train_loss,time_total,max_memory,flops,no_params,throughput
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,1,,11143,,,,,7.8897,0.7324,5.637,86.6522,117.696
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,2,,11143,,,,,4.1351,0.7324,5.637,86.6522,224.5627
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,4,,11143,,,,,2.3087,0.7324,5.637,86.6522,402.21
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,8,,11143,,,,,1.6049,0.7324,5.637,86.6522,578.5912
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,16,,11143,,,,,1.3985,0.7422,5.637,86.6522,663.9775
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,32,,11143,,,,,1.3986,0.7246,5.637,86.6522,663.9422
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,64,,11143,,,,,1.4025,1.0137,5.637,86.6522,662.0731
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,128,,11143,,,,,1.4501,1.5957,5.637,86.6522,640.3501
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,256,,11143,,,,,1.5199,2.8027,5.637,86.6522,610.9415
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,256,,11143,,,,,1.5268,7.0,6.5337,88.2845,608.1799
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,128,,11143,,,,,1.4471,7.916,6.5337,88.2845,641.6645
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,64,,11143,,,,,1.4015,7.916,6.5337,88.2845,662.5742
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,16,,11143,,,,,1.4003,7.916,6.5337,88.2845,663.1306
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,32,,11143,,,,,1.4418,7.9102,9.3211,88.286,644.0565
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",False,False,0,2,0,1,0.0005,45,224,4,,11143,,,,,2.3148,0.7324,6.5328,86.6522,401.1441
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,8,,11143,,,,,1.7315,7.9102,9.3211,88.286,536.2929
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,2,,11143,,,,,4.7819,7.877,5.9634,88.286,194.1861
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,4,,11143,,,,,2.5895,7.9023,5.9634,88.286,358.598
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,8,,11143,,,,,1.7109,7.9102,5.9634,88.286,542.7415
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,16,,11143,,,,,1.406,7.9102,5.9634,88.286,660.45
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,32,,11143,,,,,1.3824,7.9102,5.9634,88.286,671.7384
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.1],0.1,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,64,,11143,,,,,1.3804,7.9102,5.9634,88.286,672.6765
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,16,,11143,,,,,1.4371,7.9102,9.3211,88.286,646.1285
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,1,,11143,,,,,8.2993,7.877,9.3211,88.286,111.8875
